-83.502956,42.598149,"Costco - Commerce Twp;Gas,","3000 Commerce Crossing,Commerce Township,MI,48390 ,#0341,,248-529-2300"
-83.11766,42.515578,"Costco - Madson Heights;Gas,","30550 Stephenson Hwy,Madison Heights,MI,48071 ,#0393,,248-616-0048"
-83.295923,42.70663,"Costco - Auburn Hills;Gas,","400 Brown Rd; I-75 Exit 84,Auburn Hills,MI,48326 ,#0376,,248-648-0003"
-83.29271,42.607025,"Costco - Bloomfield;Gas,","2343 South Telegraph Rd,Bloomfield,MI,48302 ,#0392,,248-836-1601"
-124.9619,49.713216,"Costco - Courtenay;Gas,","588 Crown Isle Blvd,Courtenay ,#1092,BC V9N 0A6,250-331-8700"
-120.388151,50.654991,"Costco - Kamloops;Gas,","1675 Versatile Drive,Kamloops ,#0161,BC V1S 1W7,250-374-4209"
-124.045,49.236774,Costco - Nanaimo;,"6700 Island Highway N.,Nanaimo ,#0155,BC V9V 1K8,250-390-3231"
-123.501499,48.458039,"Costco - Langford;Gas,","799 McCallum Road,Victoria ,#0256,BC V9B 6A2,250-391-0972"
-122.771487,53.883146,"Costco - Prince George;Gas,","2555 Range Road,Prince George 4GB ,#0158,BC V2N,250-561-1784"
-119.419494,49.887018,Costco - Kelowna;,"2479 Highway 97,Kelowna ,#0059,BC V1X 4J2,250-868-9512"
-88.117864,30.64957,"Costco - Mobile;Gas,","1450 Tingle Circle W; I-65 Exit 1;,Mobile,AL,36606 ,#1192,,251-308-7030"
-122.308696,47.156326,"Costco - Puyallup;Gas,","1201 39th Ave SW,Puyallup,WA,98373 ,#0660,,253-445-7543"
-122.468144,47.224718,"Costco - Tacoma;Gas,","2219 South 37th Street; I-5 Exit 132 or 133,Tacoma,WA,98409 ,#0095,,253-671-6000"
-122.373955,47.238297,Business Center;,"3900 20th St East,Fife,WA,98424 ,#0767,,253-719-1953"
-122.158056,47.167537,"Costco - Bonney Lake;Gas,","9801 204th Ave E,Bonney Lake,WA,98391 ,#1278,,253-750-8120"
-122.121742,47.355307,"Costco - Covington;Gas,","27520 Covington Way SE,Covington,WA,98042 ,#1029,,253-796-1002"
-122.604393,47.357357,"Costco - Gig Harbor;Gas,","10990 Harbor Hill Dr,Gig Harbor,WA,98335 ,#0624,,253-853-8600"
-122.309595,47.286913,"Costco - Federal Way;Gas,","35100 Enchanted Pkwy S; I-5 Exit 142,Federal Way,WA,98003 ,#0061,,253-874-3652"
-86.602743,34.743447,"Costco - Huntsville;Gas,","1205 Memorial Pkwy NW; I-565 Exit 19,Huntsville,AL,35801 ,#0356,,256-519-2223"
-85.159063,41.12631,"Costco - Fort Wayne;Gas,","5110 Value Dr; I-69 Exit 311,Fort Wayne,IN,46808 ,#1161,,260-481-1100"
-87.921614,43.432946,"Costco - Grafton;Gas,","950 Port Washington Rd,Grafton,WI,53024 ,#0628,,262-204-1050"
-87.921133,42.564538,"Costco - Pleasant Prairie;Gas/Diesel,","7707 94th Ave; I-94 Exit 344,Pleasant Prairie,WI,53158 ,#1198,,262-597-1027"
-88.106354,42.944793,"Costco - New Berlin;Gas/Diesel,","15300 W Grange Ave,New Berlin,WI,53151 ,#1212,,262-599-7030"
-88.11118,43.183387,"Costco - Menomonee Falls;Gas/Diesel,","W162 N9235 Pershing Ave; Hwy 45 Exit 51/52,Menomenee Falls,WI,53051 ,#1209,,262-946-6060"
-88.231393,43.089596,"Costco - Pewaukee;Gas,","443 Pewaukee Rd,Pewaukee,WI,53072 ,#1101,,262-956-6700"
-85.646834,42.27182,"Costco - Kalamazoo;Gas,","5100 Century Ave; I-94 Exit 36,Kalamazoo,MI,49006 ,#1191,,269-743-2298"
-95.78152,29.782545,"Costco - West Katy;Gas,","23645 Katy Freeway; I-10 Exit 742/743;,Katy,TX,77494 ,#1167,,281-347-9900"
-95.643425,29.585354,"Costco - Sugar Land;Gas,","17520 SW Freeway,Sugar Land,TX,77479 ,#1146,,281-566-6720"
-95.389811,29.544538,"Costco - Pearland;Gas/Diesel,","3500 Business Center Dr,Pearland,TX,77584 ,#1221,,281-707-7001"
-95.266846,30.021269,"Costco - Humble;Gas/Diesel,","21802 Townson Blvd W,Humble,TX,77338 ,#1228,,281-707-7051"
-95.142022,29.536398,"Costco - Webster;Gas,","1310 Jasmine Ave; I-45 Exit 26,Webster,TX,77598 ,#1330,,281-707-7750"
-79.643225,43.216816,"Costco - Stoney Creek;Gas,","1330 S Service Rd; QEW Exit 78,Stoney Creek ,#1273,ON L8E 5C5,289-335-4820"
-79.639189,43.769937,"Costco - NW Vaughan;Gas,","55 New Huntington Rd,Vaughan ,#1261,ON L4L 0S8,289-459-0921"
-76.851797,38.923783,"Costco - Woodmore Towne Ctr;Gas,","2400 Five Lees Ln,Glenarden,MD,20706 ,#1078,,301-341-6740"
-76.872485,38.670319,"Costco - Brandywine;Gas,","16006 Crain Hwy,Brandywine,MD,20613 ,#1039,,301-372-3200"
-77.214491,39.155967,Costco - Gaithersburg;,"880 Russell Ave,Gaithersburg,MD,20879 ,#0213,,301-417-1503"
-77.407533,39.401683,"Costco - Frederick;Gas,","10 Monocacy Blvd,Frederick,MD,21704 ,#0330,,301-644-1483"
-76.908267,39.032484,"Costco - Beltsville;Gas,","10925 Baltimore Ave,Beltsville,MD,20705 ,#0214,,301-902-2643"
-77.054972,39.036784,Costco - Wheaton;,"11160 Veirs Mill Rd,Wheaton,MD,20902 ,#1129,,301-942-3200"
-75.647557,39.677752,Costco - Christiana;,"900 Center Blvd,Newark,DE,19702 ,#0246,,302-894-0511"
-105.008148,39.643831,"Costco - Sheridan;Gas,","4000 River Point Pkwy,Sheridan,CO,80110 ,#1027,,303-200-1830"
-105.083002,39.790269,"Costco - Arvada;Gas,","5195 Wadsworth Blvd; I-70 Exit 269,Arvada,CO,80002 ,#0676,,303-463-3603"
-104.983261,39.99149,"Costco - Thornton;Gas,","16375 N Washington St; I-25 Exit 228 or 229,Thornton,CO,80023 ,#0629,,303-474-3255"
-104.775951,39.555576,"Costco - Parker;Gas,","18414 Cottonwood Dr; I-470 Exit 5;,Parker,CO,80134 ,#1022,,303-583-1937"
-105.066639,39.862391,"Costco - Westminster;Gas,","6400 W 92nd Ave,Westminster,CO,80030 ,#0440,,303-650-1476"
-104.877403,39.557748,"Costco - Douglas County;Gas,","8686 Park Meadows Center Dr,Littleton,CO,80124 ,#0468,,303-708-0012"
-104.868706,39.690654,"Costco - Aurora;Gas,","1471 South Havana,Aurora,CO,80012 ,#0439,,303-750-2116"
-105.014405,39.709312,Business Center;,"400 S Zuni St; I-25 Exit 207,Denver,CO,80223 ,#0650,,303-830-4533"
-105.086534,39.636904,"Costco - SW Denver;Gas,","7900 W Quincy Ave,Littleton,CO,80123 ,#0443,,303-933-4931"
-80.29903,25.923078,"Costco - Miami Lakes;Gas,","16580 NW 59th Ave,Miami Lakes,FL,33014 ,#0181,,305-825-9818"
-80.15412,25.913716,"Costco - North Miami;Gas,","14800 Sole Mia Way,North Miami,FL,33181 ,#1332,,305-955-8711"
-80.41256,25.653246,"Costco - Kendall;Gas,","13450 SW 120th Street,Miami,FL,33186 ,#1023,,305-964-4227"
-104.509417,50.442856,"Costco - Regina;Gas,","2110 Anaquod Rd,Regina ,#1296,SK S4V 3T7,306-271-0912"
-106.530491,52.090901,"Costco - South Saskatoon;Gas,","225 Market Dr,Saskatoon ,#1234,SK S7V 0L2,306-700-2883"
-106.674891,52.19415,"Costco - Saskatoon;Gas,","115 Marquis Drive,Saskatoon ,#0152,SK S7R 1C7,306-933-4262"
-89.583497,40.672382,"Costco - East Peoria;Gas,","301 West Washington,East Peoria,IL,61611 ,#1126,,309-427-2930"
-118.342576,33.918618,"Business Center;Gas/Diesel,","12530 Praire Ave,Hawthorne,CA,90250 ,#0564,,310-220-8826"
-118.333785,33.943286,"Costco - Inglewood;Gas,","3560 West Century Blvd,Inglewood,CA,90303 ,#0769,,310-242-2777"
-118.373465,33.899816,"Costco - Hawthorne;Gas,","14501 Hindry Ave; I-405 Exit 43,Hawthorne,CA,90250 ,#0671,,310-727-0403"
-118.447453,33.993031,"Costco - Culver City;Gas,","13463 Washington Blvd,Marina del Rey,CA,90292 ,#0479,,310-754-2003"
-118.334226,33.80822,"Costco - Torrance;Gas/Diesel,","2640 Lomita Blvd,Torrance,CA,90505 ,#1202,,310-891-1020"
-87.66687,41.86271,"Costco - Chicago South Loop;Gas,","1430 S Ashland Ave,Chicago,IL,60608 ,#1107,,312-492-3600"
-90.338503,38.508146,"Costco - South St Louis;Gas,","4200 Rusty Rd,St Louis,MO,63128 ,#0368,,314-894-7953"
-76.270593,43.056499,"Costco - Syracuse;Gas,","120 Township Blvd,Camillus,NY,13031 ,#1176,,315-883-2361"
-97.22403,37.679637,"Costco - Wichita;Gas/Diesel,","9700 E Kellog; I-35 Exit 50;,Wichita,KS,67207 ,#1200,,316-226-7142"
-86.088636,39.637539,"Costco - South Indianapolis;Gas/Diesel,","4628 E County Line Rd; I-65 Exit 101,Indianapolis,IN,46237 ,#1227,,317-360-7076"
-86.226581,39.91752,"Costco - Fortune Park;Gas/Diesel,","9010 Michigan Rd; I-465 Exit 27,Indianapolis,IN,46268 ,#0347,,317-532-1608"
-86.061667,39.913664,"Costco - Castleton;Gas,","6110 East 86th; I-405 Exit 35,Castleton,IN,46250 ,#0346,,317-558-1453"
-91.617249,41.69748,"Costco - Coralville;Gas,","2900 Heartland Dr; I-80 Exit 240,Coralville,IA,52241 ,#1111,,319-545-3200"
-94.198622,45.547779,"Costco - St Cloud;Gas,","3636 2nd St S,St Cloud,MN,56301 ,#1344,,320-316-9865"
-118.263965,34.129009,Costco - Los Feliz;,"2901 Los Feliz Blvd; I-5 Exit 141,Los Angeles,CA,90039 ,#0130,,323-644-5201"
-118.141262,33.994516,"Business Center;Gas,","6333 Telegraph Rd; I-5 Exit 128,Commerce,CA,90040 ,#0569,,323-767-2640"
-118.103251,34.037264,"Costco - Monterey Park;Gas,","2000 Markey Place Dr,Monterey Park,CA,91755 ,#1318,,323-890-1904"
-81.506706,41.263626,"Costco - Boston Heights;Gas/Diesel,","6720 Bass Pro Dr; I-80 Exit 180,Boston Heights,OH,44236 ,#1226,,330-341-7008"
-86.150351,32.364358,"Costco - Montgomery;Gas,","8251 Eastchase Pkwy; I-85 Exit 11,Montgomery,AL,36117 ,#1009,,334-270-7460"
-79.883605,36.057402,"Costco - Greensboro;Gas,","4201 West Wendover Ave,Greensboro,NC,27407 ,#0339,,336-291-4013"
-80.317767,36.064301,"Costco - Winston-Salem;Gas,","1085 Hanes Mall Blvd,Winston Salem,NC,27103 ,#0361,,336-970-2303"
-92.043569,30.156278,"Costco - Lafayette;Gas/Diesel,","201 Meadow Farm Rd,Lafayette,LA,70508 ,#1201,,337-541-7025"
-122.472294,45.622389,"Costco - East Vancouver;Gas,","19610 SE 1st Street,Vancouver,WA,98607 ,#1086,,360-258-6221"
-122.915908,46.996217,"Costco - Tumwater;Gas,","5500 Littlerock Rd SW; I-5 Exit 102,Tumwater,WA,98512 ,#0064,,360-357-9743"
-123.125421,48.077069,"Costco - Sequim;Gas,","955 W Washington St,Sequim,WA,98382 ,#0104,,360-406-2023"
-122.760505,47.06002,"Costco - Lacey;Gas/Diesel,","1470 Marvin Rd NE; I-5 Exit 111,Lacey,WA,98516 ,#0740,,360-412-3500"
-122.191152,48.147558,"Costco - Marysville;Gas,","16616 Twin Lakes Ave; I-5 Exit 206,Marysville,WA,98271 ,#0642,,360-652-4530"
-122.514809,48.791767,"Costco - Bellingham;Gas/Diesel,","4125 Arctic Ave; I-5 Exit 257/258,Bellingham,WA,98226 ,#1216,,360-671-6947"
-122.68119,47.656953,"Costco - Silverdale;Gas/Diesel,","10000 Mickelberry Rd NW,Silverdale,WA,98383 ,#0013,,360-692-1140"
-122.33696,48.454334,"Costco - Burlington;Gas,","1725 S Burlington Blvd,Burlington,WA,98233 ,#0662,,360-757-5703"
-122.603762,45.685485,"Costco - Vancouver;Gas/Diesel,","6720 NE 84th Street,Vancouver,WA,98665 ,#0772,,360-828-2262"
-73.384357,45.503638,"Costco - St Hubert;Gas/Diesel,","1000 Boul Saint-Bruno,Saint-Bruno ,#1359,QC J3V 6P4,379-314-0046"
-96.110247,41.177821,"Costco - La Vista;Gas/Diesel,","12515 Portside Pkwy,La Vista,NE,68128,402-378=5622,#1237,"
-96.105066,41.265701,"Costco - Omaha;Gas,","12300 West Dodge Rd,Omaha,NE,68154 ,#1012,,402-952-3240"
-113.98864,51.07883,Costco - North Calgary;,"2853 32nd Street NE,Calgary ,#0056,AB T1Y 6T7,403-299-1620"
-114.044867,50.98953,"Costco - South Calgary;Gas,","99 Heritage Gate SE,Calgary ,#0251,AB T2H 3A7,403-313-7650"
-112.794871,49.660711,"Costco - Lethbridge;Gas,","3200 Mayor Magrath Drive South,Lethbridge ,#0160,AB T1K 6Y6,403-320-8903"
-113.802295,52.266741,"Costco - Red Deer;Gas,","162 Leva Ave; Hwy 2 Exit 391,Red Deer ,#0164,AB T4E 1B9,403-340-1924"
-114.16206,51.15717,"Costco - NW Calgary;Gas,","11588 Sarcee Trail NW; Hwy 201 Exit 46,Calgary ,#0543,AB T3R 0A1,403-516-3701"
-113.984357,51.210648,"Costco - Rocky View;Gas,","300-293020 Crossiron Blvd; Hwy 2 Exit 275,Rocky View ,#1076,AB T4A 0J6,403-516-5052"
-110.732632,50.062658,"Costco - Medicine Hat;Gas,","2350 Box Springs Blvd NW,Medicine Hat ,#0593,AB T1C 0C8,403-581-5702"
-113.94889,50.70502,"Costco - Okotoks;Gas,","202-104 Southbank Blvd,Okotoks ,#1069,AB T1S 0G1,403-995-5150"
-84.336724,33.872188,"Costco - Brookhaven;Gas,","500 Brookhaven Ave,Atlanta,GA,30319 ,#1084,,404-460-1915"
-97.531028,35.605063,"Costco - Oklahoma City;Gas,","13200 N Western Ave,Oklahoma City,OK,73114 ,#1350,,405-832-5110"
-112.002503,46.615453,"Costco - Helena;Gas,","2195 E Custer Ave,Helena,MT,59602 ,#0633,,406-495-7050"
-114.037797,46.894404,"Costco - Missoula;Gas,","3220 N Reserve St,Missoula,MT,59808 ,#0067,,406-543-6445"
-111.070653,45.71334,"Costco - Bozeman;Gas,","2505 Catron St; I-90 Exit 305,Bozeman,MT,59718 ,#0096,,406-585-0383"
-108.572908,45.75336,"Costco - Billings;Gas/Diesel,","2290 King Ave West,Billings,MT,59102 ,#0069,,406-652-8765"
-114.332419,48.234601,"Costco - kalispell;Gas,","2330 Hwy 93 N,Kalispell,MT,59901 ,#0745,,406-758-2500"
-81.424902,28.495409,"Costco South Orlando;Gas,","4696 Gardens Park Blvd,Orlando,FL,32839 ,#1235,,407-586-7221"
-81.300069,28.599536,"Costco - East Orlando;Gas,","3333 University Blvd,Winter Park,FL,32792 ,#0185,,407-681-2119"
-81.417349,28.660994,"Costco - Altamonte Springs;Gas,","741 Orange Ave; I-4 Exit 92,Altamonte Springs,FL,32714 ,#0183,,407-786-7802"
-121.851795,37.309751,"Costco - San Jose;Gas,","2201 Senter Rd,San Jose,CA,95112 ,#0148,,408-275-0199"
-121.994668,37.372026,"Costco - Sunnyvale;Gas,","150 Lawrence Station Rd; Hwy 101 Exit 394,Sunnyvale,CA,94086 ,#0423,,408-470-8000"
-121.938725,37.357265,"Costco - Santa Clara;Gas,","1601 Coleman Ave,Santa Clara,CA,95050 ,#0129,,408-567-9000"
-121.884167,37.390484,"Costco - NE San Jose;Gas,","1709 Automation Pkwy; I-680 Exit 5,San Jose,CA,95131 ,#1004,,408-678-2150"
-121.879999,37.253214,Costco - Almaden;,"5301 Almaden Expressway; Hwy 85 Exit 5,San Jose,CA,95118 ,#0470,,408-723-0964"
-121.556611,37.008381,"Costco - Gilroy;Gas,","7251 Camino Arroyo; Hwy 101 Exit 356,Gilroy,CA,95020 ,#0760,,408-848-0700"
-121.78469,37.243211,"Costco - Great Oaks ;Gas/Diesel,","6898 Raleigh Rd,San Jose,CA,95119 ,#1267,,408-908-7929"
-76.730744,39.15582,"Costco - Arundel Mills;Gas,","7077 Arundel Mills Cir,Hanover,MD,21076 ,#0325,,410-379-3103"
-76.793645,39.186369,"Costco - Columbia;Gas,","6675 Marie Curie Dr,Elkridge,MD,21075 ,#1000,,410-423-4052"
-76.444935,39.357858,"Costco - White Marsh;Gas,","9919 Pulaski Hwy,Baltimore,MD,21220 ,#0208,,410-574-7563"
-76.60042,39.196361,"Costco - Glen Burnie;Gas,","575 East Ordnance Rd,Glen Burnie,MD,21060 ,#0203,,410-590-8603"
-79.921744,40.402736,"Costco - Homestead;Gas,","501 W Waterfront Dr W,Homestead,PA,15120 ,#0649,,412-205-1002"
-80.165628,40.459596,"Costco - Robinson;Gas,","202 Costco Dr,Pittsburgh,PA,15205 ,#0332,,412-490-2204"
-72.620777,42.1317,"Costco - West Springfield;Gas,","119 Daggett Dr; I-91 Exit 13,West Springfield,MA,01089 ,#0302,,413-747-5518"
-122.410808,37.770712,Costco - San Francisco;,"450 10th Street,San Francisco,CA,94103 ,#0144,,415-626-4388"
-122.550638,38.087262,Costco - Novato;,"300 Vintage Way; Hwy 101 Exit 460/462,Novato,CA,94945 ,#0141,,415-899-1332"
-79.507102,43.623238,"Costco - Etobicoke;Gas,","50 Queen Elizabeth Blvd,Etobicoke ,#0524,ON M8Z 1M1,416-251-2832"
-79.296688,43.759022,"Costco - Scarborough;Gas,","1411 Warden Ave,Scarborough ,#0537,ON M1R 2S3,416-288-0033"
-79.454842,43.730577,Costco - Downsview;,"100 Billy Bishop Way,North York ,#0535,ON M3K 2C8,416-635-8175"
-71.268514,46.839492,"Costco - Quebec;Gas,","440 rue Bouvier,Quebec ,#0503,QC G2J 1E3,418-627-5100"
-71.328167,46.780983,"Costco - Sainte-Foy;Gas,","3233 rue Watt,Quebec ,#0516,QC G1X 4W2,418-656-0666"
-71.084096,48.382756,Costco - Chicoutimi;,"2500 boul Talbot RR4,Chicoutimi ,#0536,QC G7H 5B1,418-696-1112"
-71.270739,46.727114,"Costco - Levis;Gas,","1160 Rue de la Concorde,Levis ,#1186,QC G6W 0M4,418-834-7100"
-83.626029,41.675652,"Costco - Toledo;Gas/Diesel,","3405 West Central Ave,Toledo,OH,43606 ,#1007,,419-381-5000"
-122.052198,47.550673,"Costco - Issaquah;Gas,","1801 10th Avenue NW,Issaquah,WA,98027 ,#0110,,425-313-0965"
-74.674519,40.262538,"Costco - Princeton;Gas,","4100 Quakerbridge Rd,Lawrence Twn,NJ,08648 ,#1199,,425-313-8100"
-122.21017,47.903571,"Costco - Everett;Gas,","10200 19th Avenue SE,Everett,WA,98208 ,#0114,,425-379-7451"
-122.089622,47.677219,"Costco - Redmond ;Gas/Diesel,","7725 188th Ave NE,Redmond,WA,98052 ,#1225,,425-406-5382"
-122.309838,47.825866,"Business Center;Gas,","19105 Hwy-99,Lynnwood,WA,98036 ,#0115,,425-640-7700"
-122.273414,47.832635,"Costco - Lynwood;Gas/Diesel,","18109 33rd Ave W,Lynnwood,WA,98037 ,#1190,,425-697-1062"
-122.147532,47.780167,"Costco - Woodinville;Gas/Diesel,","24008 Snohomish-Woodinville Rd SE,Woodinville,WA,98072 ,#0747,,425-806-7700"
-122.181657,47.680819,"Costco - Kirkland;Gas,","8629 120th Avenue NE; I-405 Exit 18,Kirkland,WA,98033 ,#0008,,425-827-1693"
-78.490575,38.065549,"Costco - Charlottesville;Gas/Diesel,","3171 District Ave,Charlottesville,VA,22901 ,#1184,,434-328-7023"
-113.523511,37.122465,"Costco - St George;Gas/Diesel,","835 North 3050 East,St George,UT,84790 ,#0672,,435-256-0003"
-81.446493,41.524267,"Costco - Mayfield Heights;Gas,","1409 Golden Gate Blvd; I-271 Exit 34,Cleveland,OH,44124 ,#0344,,440-544-1350"
-81.815714,41.317393,"Costco - Strongsville;Gas,","16690 Royalton Rd; I-71 Exit 231,Strongsville,OH,44136 ,#0625,,440-783-3415"
-82.011715,41.459832,"Costco - Avon;Gas,","35804 Detroit Rd,Avon,OH,44011 ,#0343,,440-930-0103"
-76.787027,39.404556,"Costco - Owings Mills;Gas,","10270 Mill Run Circle; I-795 Exit 4,Owings Mills,MD,21117 ,#1326,,443-501-7043"
-73.850055,45.631536,Costco - Boisbriand;,"3600 Ave Des Grandes Tourelles,Boisbriand ,#0521,QC J7H 0A1,450-420-4500"
-73.516721,45.37101,"Costco - Candiac;Gas,","60 rue Strasbourg,Candiac ,#0556,QC J5R 0B4,450-444-3453"
-73.479073,45.434095,"Costco - Brossard;Gas,","9430 boul Taschereau,Brossard ,#0521,QC J4X 2W2,450-444-4466"
-74.01786,45.76488,"Costco - St Jerome;Gas,","1001 boul Jean-Baptiste-Rolland,Saint-Jerome ,#0529,QC J7Z 5T6,450-476-9000"
-74.038984,45.414795,"Costco - Vaudreuil;Gas/Diesel,","22400 Chemin Dumberry,Vaudreuil-Dorion ,#1213,QC J7V 0M8,450-510-8945"
-73.40544,45.57533,"Costco - Boucherville;Gas,","635 Chemin de Touraine,Boucherville ,#0532,QC J4B 5E4,450-645-2632"
-73.506432,45.721102,"Costco - Terrebonne;Gas,","870 montée des Pionniers,Terrebonne ,#0525,QC J6V 1N9,450-657-4353"
-73.757164,45.573302,"Costco - Laval;Gas,","2999 Autoroute Laval (440 Ouest),Laval ,#0505,QC H7P 5P4,450-686-7420"
-96.837102,33.171763,"Costco - Frisco;Gas,","11220 Dallas Pkwy,Frisco,TX,75033 ,#1097,,469-200-7107"
-96.90954,32.621583,"Costco - Duncanville;Gas,","250 West Hwy-67,Duncanville,TX,75137 ,#0636,,469-221-8113"
-96.657141,33.218108,"Costco - Mckinney;Gas,","3650 W University Dr,McKinney,TX,75071 ,#1030,,469-347-6421"
-96.763275,32.870741,Business Center;,"8282 Park Ln,Dallas,TX,75231 ,#0655,,469-498-6623"
-96.7681881,32.919125,"Costco - Dallas;Gas,","8055 Churchill Way,Dallas,TX,75251 ,#1266,,469-680-7546"
-96.963593,32.99835,"Costco - Lewisville;Gas,","851 SH 121; I-35E Exit 447/448,Lewisville,TX,75067 ,#0683,,469-948-1026"
-84.115514,34.211457,"Costco - Cumming;Gas,","1211 Bald Ridge Marina Rd,Cumming,GA,30041 ,#1175,,470-239-6610"
